movie_data
Jane Levy, 
Thomas Lennon, 
Barry Pepper"
"movie_name:The Eagle year:2011 runtime:114 min genre:Action, Adventure, Drama description:In Roman-ruled Britain, a young Roman soldier endeavors to honor his father's memory by finding his lost legion's golden emblem. description:In Roman-ruled Britain, a young Roman soldier endeavors to honor his father's memory by finding his lost legion's golden emblem. director:Kevin Macdonald star:Channing Tatum, 
Jamie Bell, 
Donald Sutherland, 
István Göz"
"movie_name:G-Force year:2009 runtime:88 min genre:Animation, Action, Adventure description:A specially trained squad of guinea pigs is dispatched to stop a diabolical billionaire from taking over the world. description:A specially trained squad of guinea pigs is dispatched to stop a diabolical billionaire from taking over the world. director:Hoyt Yeatman star:Will Arnett, 
Penélope Cruz, 
Zach Galifianakis, 
Bill Nighy"
"movie_name:Cherry 2000 year:1987 runtime:99 min genre:Action, Adventure, Comedy description:In 2017, a successful businessman travels to the ends of the earth to find that the perfect woman is always under his nose. He hires a sexy renegade tracker to find an exact duplicate of his android wife. description:In 2017, a successful businessman travels to the ends of the earth to find that the perfect woman is always under his nose. He hires a sexy renegade tracker to find an exact duplicate of his android wife. director:Steve De Jarnatt star:Melanie Griffith, 
David Andrews, 
Pamela Gidley, 
Jennifer Balgobin"
"movie_name:Rush year:1991 runtime:120 min genre:Action, Crime, Drama description:Two small-town Texas cops go undercover to catch a major drug dealer and are sucked into the drug culture, compromising their assignment. description:Two small-town Texas cops go undercover to catch a major drug dealer and are sucked into the drug culture, compromising their assignment. director:Lili Fini Zanuck star:Jason Patric, 
Jennifer Jason Leigh, 
Sam Elliott, 
Max Perlich"
"movie_name:Raees year:2017 runtime:143 min genre:Action, Crime, Drama description:A bootlegger sets out to improve his community as a promising leader but falls in a political trap. description:A bootlegger sets out to improve his community as a promising leader but falls in a political trap. director:Rahul Dholakia star:Shah Rukh Khan, 
Sunny Leone, 
Jaideep Ahlawat, 
Nawazuddin Siddiqui"
"movie_name:The Transformers: The Movie year:1986 runtime:84 min genre:Animation, Action, Adventure description:The Autobots must stop a colossal planet consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons. description:The Autobots must stop a colossal planet consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons. director:Nelson Shin star:Orson Welles, 
Robert Stack, 
Leonard Nimoy, 
Norman Alden"
"movie_name:Memphis Belle year:1990 runtime:107 min genre:Action, Drama, War description:In 1943, the crew of a B-17 based in the UK prepares for its 25th and final bombing mission over Germany before returning home to the USA. description:In 1943, the crew of a B-17 based in the UK prepares for its 25th and final bombing mission over Germany before returning home to the USA. director:Michael Caton-Jones star:Matthew Modine, 
Eric Stoltz, 
Tate Donovan, 
D.B. Sweeney"
"movie_name:Runaway year:1984 runtime:99 min genre:Action, Crime, Sci-Fi description:In the near future, a police officer specializes in malfunctioning robots. When a robot turns out to have been programmed to kill, he begins to uncover a homicidal plot to create killer robots... and his son becomes a target. description:In the near future, a police officer specializes in malfunctioning robots. When a robot turns out to have been programmed to kill, he begins to uncover a homicidal plot to create killer robots... and his son becomes a target. director:Michael Crichton star:Tom Selleck, 
Cynthia Rhodes, 
Gene Simmons, 
Kirstie Alley"
"movie_name:Gone year:2012 runtime:94 min genre:Action, Adventure, Mystery description:A woman is convinced her kidnapper has returned when her sister goes missing. description:A woman is convinced her kidnapper has returned when her sister goes missing. director:Heitor Dhalia star:Amanda Seyfried, 
Jennifer Carpenter, 
Wes Bentley, 
Daniel Sunjata"
"movie_name:Blown Away year:1994 runtime:121 min genre:Action, Crime, Drama description:An Irish bomber escapes from prison and targets a member of the Boston bomb squad. description:An Irish bomber escapes from prison and targets a member of the Boston bomb squad. director:Stephen Hopkins star:Jeff Bridges, 
Tommy Lee Jones, 
Suzy Amis, 
Lloyd Bridges"
"movie_name:Cats & Dogs year:2001 runtime:87 min genre:Action, Adventure, Comedy description:A look at the top-secret, high-tech espionage war going on between cats and dogs, of which their human owners are blissfully unaware. description:A look at the top-secret, high-tech espionage war going on between cats and dogs, of which their human owners are blissfully unaware. director:Lawrence Guterman star:Alec Baldwin, 
Tobey Maguire, 
Jeff Goldblum, 
Elizabeth Perkins"
"movie_name:Quigley Down Under year:1990 runtime:119 min genre:Action, Adventure, Drama description:Sharpshooter Matt Quigley is hired from Wyoming by an Australian rancher paying a very high price. But when Quigley arrives Down Under, all is not as it seems. description:Sharpshooter Matt Quigley is hired from Wyoming by an Australian rancher paying a very high price. But when Quigley arrives Down Under, all is not as it seems. director:Simon Wincer star:Tom Selleck, 
Laura San Giacomo, 
Alan Rickman, 
Chris Haywood"
"movie_name:Big Game year:2014 runtime:110 min genre:Action, Adventure description:A young teenager camping in the woods helps rescue the President of the United States when Air Force One is shot down near his campsite. description:A young teenager camping in the woods helps rescue the President of the United States when Air Force One is shot down near his campsite. director:Jalmari Helander star:Samuel L. Jackson, 
Onni Tommila, 
Ray Stevenson, 
Victor Garber"
"movie_name:Get Carter year:1971 runtime:112 min genre:Action, Crime, Thriller description:When his brother dies under mysterious circumstances in a car accident, London gangster Jack Carter travels to Newcastle to investigate. description:When his brother dies under mysterious circumstances in a car accident, London gangster Jack Carter travels to Newcastle to investigate. director:Mike Hodges star:Michael Caine, 
Ian Hendry, 
Britt Ekland, 
John Osborne"
"movie_name:The General year:1926 runtime:67 min genre:Action, Adventure, Comedy description:After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines. description:After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines. director:Clyde Bruckman, 
Buster Keaton star:Buster Keaton, 
Marion Mack, 
Glen Cavender, 
Jim Farley"
"movie_name:Out for Justice year:1991 runtime:91 min genre:Action, Crime, Drama description:The gruesome murder of a Brooklyn Detective will turn the case into a personal vendetta when the deceased's best friend and fellow officer will unleash an all-out attack against a psychotic Mafia enforcer's brutal gang. description:The gruesome murder of a Brooklyn Detective will turn the case into a personal vendetta when the deceased's best friend and fellow officer will unleash an all-out attack against a psychotic Mafia enforcer's brutal gang. director:John Flynn star:Steven Seagal, 
William Forsythe, 
Jerry Orbach, 
Jo Champa"
"movie_name:Fist of Fury year:1972 runtime:107 min genre:Action, Drama, Romance description:A young man seeks vengence for the death of his teacher. description:A young man seeks vengence for the death of his teacher. director:Wei Lo star:Bruce Lee, 
Nora Miao, 
James Tien, 
Maria Yi"
"movie_name:American Ninja year:1985 runtime:95 min genre:Action, Adventure, Romance description:American soldier, obviously very skilled in martial arts, single-handedly takes on mercenaries in the Philippines. description:American soldier, obviously very skilled in martial arts, single-handedly takes on mercenaries in the Philippines. director:Sam Firstenberg star:Michael Dudikoff, 
Steve James, 
Judie Aronson, 
Guich Koock"
"movie_name:We Own the Night year:2007 runtime:117 min genre:Action, Crime, Drama description:A New York City nightclub manager tries to save his brother and father from Russian Mafia hitmen. description:A New York City nightclub manager tries to save his brother and father from Russian Mafia hitmen. director:James Gray star:Joaquin Phoenix, 
Mark Wahlberg, 
Eva Mendes, 
Danny Hoch"
"movie_name:Stalingrad year:2013 runtime:131 min genre:Action, Drama, War description:A group of Russian soldiers fight to hold a strategic building in their devastated city against a ruthless German army, and in the process become deeply connected to two Russian women who have been living there. description:A group of Russian soldiers fight to hold a strategic building in their devastated city against a ruthless German army, and in the process become deeply connected to two Russian women who have been living there. director:Fedor Bondarchuk star:Mariya Smolnikova, 
Yanina Studilina, 
Pyotr Fyodorov, 
Thomas Kretschmann"
"movie_name:Wings year:1927 runtime:144 min genre:Drama, Romance, War description:Two young men, one rich, one middle class, who are in love with the same woman, become fighter pilots in World War I. description:Two young men, one rich, one middle class, who are in love with the same woman, become fighter pilots in World War I. director:William A. Wellman, 
Harry d'Abbadie d'Arrast star:Clara Bow, 
Charles 'Buddy' Rogers, 
Richard Arlen, 
Jobyna Ralston"
"movie_name:Skyline year:2010 runtime:92 min genre:Action, Sci-Fi, Thriller description:Strange lights descend on the city of Los Angeles, drawing people outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. description:Strange lights descend on the city of Los Angeles, drawing people outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. director:Colin Strause, 
Greg Strause star:Eric Balfour, 
Donald Faison, 
Scottie Thompson, 
Brittany Daniel"
"movie_name:Into the Night year:1985 runtime:115 min genre:Action, Comedy, Crime description:After discovering that his wife is cheating on him, an insomniac aerospace engineer accidentally meets, and tries to help, a beautiful model on the run from some extremely dangerous people. description:After discovering that his wife is cheating on him, an insomniac aerospace engineer accidentally meets, and tries to help, a beautiful model on the run from some extremely dangerous people. director:John Landis star:Jeff Goldblum, 
Michelle Pfeiffer, 
Stacey Pickren, 
Carmen Argenziano"
"movie_name:Don 2 year:2011 runtime:148 min genre:Action, Crime, Thriller description:Don turns himself in and escapes with Vardhaan from prison, following which he recruits a team to steal currency printing plates from a bank in Berlin. description:Don turns himself in and escapes with Vardhaan from prison, following which he recruits a team to steal currency printing plates from a bank in Berlin. director:Farhan Akhtar star:Shah Rukh Khan, 
Florian Lukas, 
Om Puri, 
Priyanka Chopra Jonas"
"movie_name:Double Dragon year:1994 runtime:96 min genre:Action, Adventure, Comedy description:Two brothers have half of a powerful ancient Chinese talisman. An evil gang leader has the other half, and determines to get the brothers' half and have a complete medallion so he can gain absolute power. description:Two brothers have half of a powerful ancient Chinese talisman. An evil gang leader has the other half, and determines to get the brothers' half and have a complete medallion so he can gain absolute power. director:James Yukich star:Robert Patrick, 
Mark Dacascos, 
Scott Wolf, 
Kristina Wagner"
"movie_name:The Next Karate Kid year:1994 runtime:107 min genre:Action, Drama, Family description:Mr. Miyagi is back and he takes a new pupil under his wing: a troubled adolescent girl. description:Mr. Miyagi is back and he takes a new pupil under his wing: a troubled adolescent girl. director:Christopher Cain star:Pat Morita, 
Hilary Swank, 
Michael Ironside, 
Constance Towers"
"movie_name:Species II year:1998 runtime:93 min genre:Action, Horror, Sci-Fi description:An astronaut gets infected with alien DNA during the first mission on Mars and runs amok on earth. Preston and Laura team up with a peaceful, genetically re-engineered Sil to track the monster down. description:An astronaut gets infected with alien DNA during the first mission on Mars and runs amok on earth. Preston and Laura team up with a peaceful, genetically re-engineered Sil to track the monster down. director:Peter Medak star:Natasha Henstridge, 
Michael Madsen, 
Marg Helgenberger, 
Mykelti Williamson"
"movie_name:DeepStar Six year:1989 runtime:99 min genre:Action, Horror, Sci-Fi description:A team of navy personnel stationed at a temporary base at the bottom of the ocean and tasked with setting up nuclear missiles discovers a huge underwater cavern which houses a giant prehistoric creature. description:A team of navy personnel stationed at a temporary base at the bottom of the ocean and tasked with setting up nuclear missiles discovers a huge underwater cavern which houses a giant prehistoric creature. director:Sean S. Cunningham star:Greg Evigan, 
Nancy Everhard, 
Taurean Blacque, 
Miguel Ferrer"
"movie_name:Megan Leavey year:2017 runtime:116 min genre:Action, Biography, Drama description:Based on the true life story of a young Marine corporal whose unique discipline and bond with her military combat dog saved many lives during their deployment in Iraq. description:Based on the true life story of a young Marine corporal whose unique discipline and bond with her military combat dog saved many lives during their deployment in Iraq. director:Gabriela Cowperthwaite star:Kate Mara, 
Ramón Rodríguez, 
Tom Felton, 
Bradley Whitford"
"movie_name:Bajirao Mastani year:2015 runtime:158 min genre:Action, Drama, History description:An account of the romance between the Maratha general, Baji Rao I and Mastani, princess of Bundelkhand. description:An account of the romance between the Maratha general, Baji Rao I and Mastani, princess of Bundelkhand. director:Sanjay Leela Bhansali star:Ranveer Singh, 
Deepika Padukone, 
Priyanka Chopra Jonas, 
Tanvi Azmi"
"movie_name:Beneath the Planet of the Apes year:1970 runtime:95 min genre:Action, Adventure, Sci-Fi description:The sole survivor of an interplanetary rescue mission searches for the only survivor of the previous expedition. He discovers a planet ruled by apes and an underground city run by telepathic humans. description:The sole survivor of an interplanetary rescue mission searches for the only survivor of the previous expedition. He discovers a planet ruled by apes and an underground city run by telepathic humans. director:Ted Post star:James Franciscus, 
Kim Hunter, 
Maurice Evans, 
Linda Harrison"
"movie_name:Airport '77 year:1977 runtime:114 min genre:Action, Drama, Thriller description:Art thieves hijack a 747, hit fog and crash into the ocean, trapping them and the passengers under one hundred feet of water. description:Art thieves hijack a 747, hit fog and crash into the ocean, trapping them and the passengers under one hundred feet of water. director:Jerry Jameson star:Jack Lemmon, 
Lee Grant, 
Joseph Cotten, 
Olivia de Havilland"
"movie_name:3000 Miles to Graceland year:2001 runtime:125 min genre:Action, Comedy, Crime description:A gang of ex-cons rob a casino during Elvis convention week. description:A gang of ex-cons rob a casino during Elvis convention week. director:Demian Lichtenstein star:Kurt Russell, 
Kevin Costner, 
Courteney Cox, 
Christian Slater"
"movie_name:Sniper year:1993 runtime:98 min genre:Action, Thriller, War description:A veteran US Marine sniper is partnered with a rookie sniper as his spotter to take out a politician and a rebel leader in the jungles of Panama. description:A veteran US Marine sniper is partnered with a rookie sniper as his spotter to take out a politician and a rebel leader in the jungles of Panama. director:Luis Llosa star:Tom Berenger, 
Billy Zane, 
J.T. Walsh, 
Aden Young"
"movie_name:xXx: State of the Union year:2005 runtime:101 min genre:Action, Adventure, Crime description:Darius Stone, a new agent in the xXx program, is sent to Washington, D.C. to stop a coup attempt against the President of the United States. description:Darius Stone, a new agent in the xXx program, is sent to Washington, D.C. to stop a coup attempt against the President of the United States. director:Lee Tamahori star:Ice Cube, 
Samuel L. Jackson, 
Willem Dafoe, 
Scott Speedman"
"movie_name:The Most Dangerous Game year:1932 runtime:63 min genre:Action, Adventure, Horror description:A psychotic big game hunter deliberately strands a luxury yacht on a remote island, where he begins to hunt its passengers for sport. description:A psychotic big game hunter deliberately strands a luxury yacht on a remote island, where he begins to hunt its passengers for sport. director:Irving Pichel, 
Ernest B. Schoedsack star:Joel McCrea, 
Fay Wray, 
Leslie Banks, 
Robert Armstrong"
"movie_name:Gleaming the Cube year:1989 runtime:105 min genre:Action, Drama, Mystery description:A young avid skateboarder uncovers a government conspiracy while investigating his adoptive brother's mysterious death. description:A young avid skateboarder uncovers a government conspiracy while investigating his adoptive brother's mysterious death. director:Graeme Clifford star:Christian Slater, 
Steven Bauer, 
Richard Herd, 
Le Tuan"
"movie_name:The Grandmaster year:2013 runtime:130 min genre:Action, Biography, Drama description:The story of martial-arts master Ip Man, the man who trained Bruce Lee. description:The story of martial-arts master Ip Man, the man who trained Bruce Lee. director:Kar-Wai Wong star:Tony Chiu-Wai Leung, 
Ziyi Zhang, 
Jin Zhang, 
Chang Chen"
"movie_name:Skiptrace year:2016 runtime:107 min genre:Action, Adventure, Comedy description:A detective from Hong Kong teams up with an American gambler to battle against a notorious Chinese criminal. description:A detective from Hong Kong teams up with an American gambler to battle against a notorious Chinese criminal. director:Renny Harlin star:Jackie Chan, 
Johnny Knoxville, 
Bingbing Fan, 
Eric Tsang"
"movie_name:Underdog year:2007 runtime:84 min genre:Action, Adventure, Comedy description:A Beagle must use his newly-bestowed superpowers to defend Capitol City from mad scientist Simon Barsinister. description:A Beagle must use his newly-bestowed superpowers to defend Capitol City from mad scientist Simon Barsinister. director:Frederik Du Chau star:Peter Dinklage, 
Jason Lee, 
Amy Adams, 
Jim Belushi"
"movie_name:The Great Raid year:2005 runtime:132 min genre:Action, Drama, War description:Taking place towards the end of WWII, 500 American Soldiers have been entrapped in a camp for 3 years. Beginning to give up hope they will ever be rescued, a group of Rangers goes on a dangerous mission to try and save them. description:Taking place towards the end of WWII, 500 American Soldiers have been entrapped in a camp for 3 years. Beginning to give up hope they will ever be rescued, a group of Rangers goes on a dangerous mission to try and save them. director:John Dahl star:Benjamin Bratt, 
Joseph Fiennes, 
James Franco, 
Robert Mammone"
"movie_name:Don year:2006 runtime:171 min genre:Action, Crime, Thriller description:Vijay is recruited by a police officer to masquerade as his lookalike Don, the leader of an international gang of smugglers. Things go wrong when the officer is killed and Vijay is left to fend for himself. description:Vijay is recruited by a police officer to masquerade as his lookalike Don, the leader of an international gang of smugglers. Things go wrong when the officer is killed and Vijay is left to fend for himself. director:Farhan Akhtar star:Shah Rukh Khan, 
Priyanka Chopra Jonas, 
Arjun Rampal, 
Isha Koppikar"
"movie_name:Batman: Mask of the Phantasm year:1993 runtime:76 min genre:Animation, Action, Adventure description:Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin. description:Batman is wrongly implicated in a series of murders of mob bosses actually done by a new vigilante assassin. director:Kevin Altieri, 
Boyd Kirkland, 
Frank Paur, 
Dan Riba, 
Eric Radomski, 
Bruce Timm star:Kevin Conroy, 
Dana Delany, 
Hart Bochner, 
Stacy Keach"
"movie_name:Hard to Kill year:1990 runtime:96 min genre:Action, Crime, Drama description:Left for dead with his wife killed in their house, L.A. Detective Mason Storm will have to make a quick recovery, expose those behind the murder and take revenge. description:Left for dead with his wife killed in their house, L.A. Detective Mason Storm will have to make a quick recovery, expose those behind the murder and take revenge. director:Bruce Malmuth star:Steven Seagal, 
Kelly LeBrock, 
William Sadler, 
Frederick Coffin"
"movie_name:Showdown in Little Tokyo year:1991 runtime:79 min genre:Action, Comedy, Crime description:Two L.A. cops with opposing views on what is the best way to uphold the law have to work together to bring down the Yakuza, while trying to protect a beautiful woman. description:Two L.A. cops with opposing views on what is the best way to uphold the law have to work together to bring down the Yakuza, while trying to protect a beautiful woman. director:Mark L. Lester star:Dolph Lundgren, 
Brandon Lee, 
Cary-Hiroyuki Tagawa, 
Tia Carrere"
"movie_name:Maniac Cop year:1988 runtime:85 min genre:Action, Crime, Horror description:A killer dressed in a police uniform begins murdering innocent people on the streets of New York City. description:A killer dressed in a police uniform begins murdering innocent people on the streets of New York City. director:William Lustig star:Tom Atkins, 
Bruce Campbell, 
Laurene Landon, 
Richard Roundtree"
"movie_name:Judgment Night year:1993 runtime:110 min genre:Action, Crime, Drama description:Four young friends, while taking a shortcut en route to a local boxing match, witness a brutal murder which leaves them running for their lives. description:Four young friends, while taking a shortcut en route to a local boxing match, witness a brutal murder which leaves them running for their lives. director:Stephen Hopkins star:Emilio Estevez, 
Cuba Gooding Jr., 
Denis Leary, 
Stephen Dorff"
"movie_name:Windtalkers year:2002 runtime:134 min genre:Action, Drama, War description:Two U.S. Marines in World War II are assigned to protect Navajo Marines, who use their native language as an unbreakable radio cypher. description:Two U.S. Marines in World War II are assigned to protect Navajo Marines, who use their native language as an unbreakable radio cypher. director:John Woo star:Nicolas Cage, 
Adam Beach, 
Peter Stormare, 
Noah Emmerich"
"movie_name:Best of the Best year:1989 runtime:97 min genre:Action, Drama, Sport description:A team from the United States is going to compete against Korea in a Tae Kwon Do tournament. The team consists of fighters from all over the country - can they overcome their rivalry and work together to win? description:A team from the United States is going to compete against Korea in a Tae Kwon Do tournament. The team consists of fighters from all over the country - can they overcome their rivalry and work together to win? director:Robert Radler star:Eric Roberts, 
James Earl Jones, 
Sally Kirkland, 
Phillip Rhee"
"movie_name:Blood Work year:2002 runtime:110 min genre:Action, Crime, Drama description:Still recovering from a heart transplant, retired F.B.I. profiler Terry McCaleb (Clint Eastwood) returns to service when his own blood analysis offers clues to the identity of a serial killer. description:Still recovering from a heart transplant, retired F.B.I. profiler Terry McCaleb (Clint Eastwood) returns to service when his own blood analysis offers clues to the identity of a serial killer. director:Clint Eastwood star:Clint Eastwood, 
Jeff Daniels, 
Anjelica Huston, 
Wanda De Jesus"
"movie_name:Snatched year:2017 runtime:90 min genre:Action, Adventure, Comedy description:When her boyfriend dumps her before their exotic vacation, a young woman persuades her ultra-cautious mother to travel with her to paradise, with unexpected results. description:When her boyfriend dumps her before their exotic vacation, a young woman persuades her ultra-cautious mother to travel with her to paradise, with unexpected results. director:Jonathan Levine star:Amy Schumer, 
Goldie Hawn, 
Kim Caramele, 
Raven Goodwin"
"movie_name:Below year:2002 runtime:105 min genre:Action, Horror, Mystery description:Strange happenings occur on a WW II submarine. description:Strange happenings occur on a WW II submarine. director:David Twohy star:Bruce Greenwood, 
David Crow, 
Matthew Davis, 
Holt McCallany"
"movie_name:Shanghai Knights year:2003 runtime:114 min genre:Action, Adventure, Comedy description:When a Chinese rebel murders Chon's estranged father and escapes to England, Chon and Roy make their way to London with revenge on their minds. description:When a Chinese rebel murders Chon's estranged father and escapes to England, Chon and Roy make their way to London with revenge on their minds. director:David Dobkin star:Jackie Chan, 
Owen Wilson, 
Fann Wong, 
Aaron Taylor-Johnson"
"movie_name:Kung Fu Yoga year:2017 runtime:107 min genre:Action, Adventure, Comedy description:Two professors team up to locate a lost treasure and embark on an adventure that takes them from a Tibetan ice cave to Dubai, and to a mountain temple in India. description:Two professors team up to locate a lost treasure and embark on an adventure that takes them from a Tibetan ice cave to Dubai, and to a mountain temple in India. director:Stanley Tong star:Jackie Chan, 
Yixing Zhang, 
Miya Muqi, 
Disha Patani"
"movie_name:The Way of the Gun year:2000 runtime:119 min genre:Action, Crime, Drama description:Two criminal drifters without sympathy get more than they bargained for after kidnapping and holding for ransom the surrogate mother carrying a baby for a powerful, shady man. description:Two criminal drifters without sympathy get more than they bargained for after kidnapping and holding for ransom the surrogate mother carrying a baby for a powerful, shady man. director:Christopher McQuarrie star:Ryan Phillippe, 
Benicio Del Toro, 
Juliette Lewis, 
Taye Diggs"
"movie_name:Ride Along 2 year:2016 runtime:102 min genre:Action, Comedy, Crime description:As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product. description:As his wedding day approaches, Ben heads to Miami with his soon-to-be brother-in-law James to bring down a drug dealer who's supplying the dealers of Atlanta with product. director:Tim Story star:Ice Cube, 
Kevin Hart, 
Tika Sumpter, 
Benjamin Bratt"
"movie_name:Red Cliff year:2008 runtime:148 min genre:Action, Adventure, Drama description:The first chapter of a two-part story centered on a battle fought in China's Three Kingdoms period (220-280 A.D.). description:The first chapter of a two-part story centered on a battle fought in China's Three Kingdoms period (220-280 A.D.). director:John Woo star:Tony Chiu-Wai Leung, 
Takeshi Kaneshiro, 
Fengyi Zhang, 
Chang Chen"
"movie_name:Beverly Hills Ninja year:1997 runtime:88 min genre:Action, Comedy description:A man tries to rescue a woman with a little help from his half brother. description:A man tries to rescue a woman with a little help from his half brother. director:Dennis Dugan star:Chris Farley, 
Nicollette Sheridan, 
Robin Shou, 
Nathaniel Parker"
"movie_name:The Four Feathers year:2002 runtime:132 min genre:Action, Adventure, Drama description:A young British officer resigns his commission just before his regiment is sent to battle and soon receives four white feathers from his friends and fiancee as symbols of what they view as his cowardice. description:A young British officer resigns his commission just before his regiment is sent to battle and soon receives four white feathers from his friends and fiancee as symbols of what they view as his cowardice. director:Shekhar Kapur star:Heath Ledger, 
Wes Bentley, 
Kate Hudson, 
Mohamed Bouich"
"movie_name:The Tuxedo year:2002 runtime:98 min genre:Action, Comedy, Sci-Fi description:A hapless chauffeur must take a comatose Secret Agent's place using his special gadget-laden tuxedo. description:A hapless chauffeur must take a comatose Secret Agent's place using his special gadget-laden tuxedo. director:Kevin Donovan star:Jackie Chan, 
Jennifer Love Hewitt, 
Jason Isaacs, 
Debi Mazar"
"movie_name:The Cold Light of Day year:2012 runtime:93 min genre:Action, Thriller description:After his family is kidnapped during their sailing trip in Spain, a young Wall Street trader is confronted by the people responsible: intelligence agents looking to recover a mysterious briefcase. description:After his family is kidnapped during their sailing trip in Spain, a young Wall Street trader is confronted by the people responsible: intelligence agents looking to recover a mysterious briefcase. director:Mabrouk El Mechri star:Henry Cavill, 
Bruce Willis, 
Sigourney Weaver, 
Verónica Echegui"
"movie_name:Alone in the Dark year:2005 runtime:96 min genre:Action, Horror, Sci-Fi description:A detective of the paranormal slowly unravels mysterious events with deadly results. description:A detective of the paranormal slowly unravels mysterious events with deadly results. director:Uwe Boll star:Christian Slater, 
Tara Reid, 
Stephen Dorff, 
Frank C. Turner"
"movie_name:Exit Wounds year:2001 runtime:101 min genre:Action, Crime, Thriller description:Orin Boyd, a tough cop in an inner-city precinct discovers a web of dirty cops and corruption. description:Orin Boyd, a tough cop in an inner-city precinct discovers a web of dirty cops and corruption. director:Andrzej Bartkowiak star:Steven Seagal, 
DMX, 
Isaiah Washington, 
Anthony Anderson"
"movie_name:The Osterman Weekend year:1983 runtime:103 min genre:Action, Drama, Thriller description:During the Cold War, a controversial television journalist is asked by the C.I.A. to persuade certain acquaintances, who are Soviet Agents of the Omega network, to defect. description:During the Cold War, a controversial television journalist is asked by the C.I.A. to persuade certain acquaintances, who are Soviet Agents of the Omega network, to defect. director:Sam Peckinpah star:Rutger Hauer, 
John Hurt, 
Craig T. Nelson, 
Dennis Hopper"
"movie_name:House of the Dead year:2003 runtime:90 min genre:Action, Adventure, Horror description:A group of college students travels to a mysterious island to attend a rave, which is soon taken over by bloodthirsty zombies. description:A group of college students travels to a mysterious island to attend a rave, which is soon taken over by bloodthirsty zombies. director:Uwe Boll star:Jonathan Cherry, 
Tyron Leitso, 
Clint Howard, 
Ona Grauer"
"movie_name:Knights of Badassdom year:2013 runtime:86 min genre:Action, Adventure, Comedy description:Live-action role players conjure up a demon from Hell by mistake and they must deal with the consequences. description:Live-action role players conjure up a demon from Hell by mistake and they must deal with the consequences. director:Joe Lynch star:Ryan Kwanten, 
Steve Zahn, 
Peter Dinklage, 
Summer Glau"
"movie_name:The Final Option year:1982 runtime:125 min genre:Action, Thriller description:It's suspected that a peace/anti-nuke organization in UK has some extremists willing to use terrorism. The action will probably be against an embassy in London. The SAS/Special Air Service try to get the organization infiltrated. description:It's suspected that a peace/anti-nuke organization in UK has some extremists willing to use terrorism. The action will probably be against an embassy in London. The SAS/Special Air Service try to get the organization infiltrated. director:Ian Sharp star:Lewis Collins, 
Judy Davis, 
Richard Widmark, 
Edward Woodward"
"movie_name:Miracle Mile year:1988 runtime:87 min genre:Action, Drama, Romance description:A young man hears a chance phone call telling him that a nuclear war has started and missiles will hit his city in 70 minutes. description:A young man hears a chance phone call telling him that a nuclear war has started and missiles will hit his city in 70 minutes. director:Steve De Jarnatt star:Anthony Edwards, 
Mare Winningham, 
John Agar, 
Lou Hancock"
"movie_name:Slaughterhouse Rulez year:2018 runtime:104 min genre:Action, Comedy, Fantasy description:An illustrious British boarding school becomes a bloody battleground when a mysterious sinkhole appears at a nearby fracking site unleashing unspeakable horror. description:An illustrious British boarding school becomes a bloody battleground when a mysterious sinkhole appears at a nearby fracking site unleashing unspeakable horror. director:Crispian Mills star:Jassa Ahluwalia, 
Asa Butterfield, 
Jamie Blackley, 
Finn Cole"
"movie_name:Undisputed year:2002 runtime:94 min genre:Action, Crime, Drama description:When heavyweight champion George ""Iceman"" Chambers lands in prison, the resident gangster arranges a boxing match with the reigning prison champ. description:When heavyweight champion George ""Iceman"" Chambers lands in prison, the resident gangster arranges a boxing match with the reigning prison champ. director:Walter Hill star:Wesley Snipes, 
Ving Rhames, 
Peter Falk, 
Michael Rooker"
"movie_name:Ghajini year:2008 runtime:186 min genre:Action, Drama, Mystery description:A short-term memory loss patient sets out on his journey to avenge the death of his beloved girl. description:A short-term memory loss patient sets out on his journey to avenge the death of his beloved girl. director:A.R. Murugadoss star:Aamir Khan, 
Asin Thottumkal, 
Jiah Khan, 
Aamir Naik"
"movie_name:Crocodile Dundee in Los Angeles year:2001 runtime:95 min genre:Action, Adventure, Comedy description:Australian Outback adventurer Mick ""Crocodile"" Dundee travels to Los Angeles with his young son while his longtime companion suspects foul play at a movie studio. description:Australian Outback adventurer Mick ""Crocodile"" Dundee travels to Los Angeles with his young son while his longtime companion suspects foul play at a movie studio. director:Simon Wincer star:Paul Hogan, 
Linda Kozlowski, 
Jere Burns, 
Jonathan Banks"
